fidelity_plus,fidelity_minus,sparsity,ccId
-0.04993271827697754,0.042187273502349854,0.5,45221
-0.07989388704299927,-0.0017452836036682129,0.5,60450
0.2416902780532837,-0.016746044158935547,0.5,59553
0.16468948125839233,0.027763724327087402,0.5,53447
-0.17724233865737915,-0.009564757347106934,0.5,47941
-0.060246288776397705,0.36847496032714844,0.5,62039
0.2201836109161377,0.30586063861846924,0.5,48893
-0.01999521255493164,-0.02049940824508667,0.5,55452
0.033725738525390625,-0.03649461269378662,0.5,56700
0.05009227991104126,-0.050621747970581055,0.5,30760
0.04748344421386719,0.09150892496109009,0.5,29265
0.6245883703231812,0.4875496029853821,0.5,11541
0.06335180997848511,0.2978275716304779,0.5,10461
0.012500882148742676,-0.11873960494995117,0.5,18022
0.08497375249862671,0.011536359786987305,0.5,29580
0.01144641637802124,-0.017393529415130615,0.5,33734
-0.005013406276702881,-0.16353899240493774,0.5,13501
0.013280808925628662,-0.03225761651992798,0.5,34697
-0.02119225263595581,0.014642477035522461,0.5,23311
